54;anti_air_building;4148.00;11.40;1374.00;2.62;0
54;synthetic_refinery;4200.00;10.73;1404.00;5.28;0
54;fuel_silo;4206.00;9.95;1472.00;1.67;0
54;radar_station;4166.00;11.18;1451.00;5.16;0
54;rocket_site;4122.00;10.15;1506.00;1.07;0
54;nuclear_reactor;4113.00;13.23;1421.00;2.27;0
55;arms_factory;998.00;16.30;1486.00;2.98;0
55;arms_factory;993.00;14.15;1513.00;4.19;0
55;arms_factory;949.00;14.10;1521.00;0.92;0
55;arms_factory;907.00;18.62;1392.00;3.59;0
55;arms_factory;921.00;18.65;1364.00;6.25;0
55;arms_factory;895.00;20.10;1398.00;2.64;0
55;industrial_complex;976.00;19.45;1412.00;5.65;0
55;industrial_complex;892.00;22.27;1354.00;2.04;0
55;industrial_complex;981.00;17.73;1453.00;4.70;0
55;industrial_complex;988.00;13.93;1520.00;2.54;0
55;industrial_complex;892.00;18.88;1493.00;4.10;0
55;industrial_complex;925.00;25.38;1320.00;0.48;0
55;air_base;964.00;22.77;1375.00;3.15;0
55;bunker;965.00;13.90;1500.00;6.16;0
55;bunker;912.00;19.50;1508.00;1.09;0
55;bunker;941.00;16.08;1487.00;5.21;0
55;bunker;935.00;21.33;1357.00;1.59;0
55;bunker;940.00;21.02;1385.00;3.15;0
55;bunker;912.00;24.80;1327.00;0.99;0
55;bunker;990.00;18.50;1426.00;3.66;0
55;bunker;966.00;16.33;1447.00;0.04;0
55;anti_air_building;981.00;14.65;1508.00;1.60;0
55;anti_air_building;925.00;19.48;1506.00;5.72;0
55;anti_air_building;880.00;18.15;1507.00;0.65;0
55;synthetic_refinery;981.00;16.70;1477.00;4.77;0
55;fuel_silo;891.00;20.60;1391.00;0.04;0
55;radar_station;946.00;20.00;1417.00;4.02;0
55;rocket_site;916.00;20.77;1344.00;5.37;0
55;nuclear_reactor;984.00;17.20;1444.00;3.21;0
56;arms_factory;2998.00;20.62;1359.00;0.92;0
56;arms_factory;2998.00;20.98;1310.00;3.59;0
56;arms_factory;2962.00;18.40;1391.00;6.25;0
56;arms_factory;3043.00;19.23;1322.00;2.64;0
56;arms_factory;3007.00;17.95;1260.00;5.65;0
56;arms_factory;3145.00;10.07;1516.00;2.04;0
56;industrial_complex;3014.00;18.25;1358.00;4.70;0
56;industrial_complex;3040.00;21.02;1296.00;2.54;0
56;industrial_complex;3077.00;9.90;1349.00;4.10;0
56;industrial_complex;2983.00;19.55;1398.00;0.48;0
56;industrial_complex;3018.00;12.53;1434.00;3.15;0
56;industrial_complex;3048.00;9.75;1448.00;6.16;0
56;air_base;3027.00;17.52;1353.00;1.09;0
56;bunker;3012.00;19.85;1334.00;5.21;0
56;bunker;3062.00;16.45;1289.00;1.59;0
56;bunker;3082.00;12.80;1384.00;3.15;0
56;bunker;3089.00;10.65;1506.00;0.99;0
56;bunker;3022.00;17.73;1356.00;3.66;0
56;bunker;3059.00;13.80;1411.00;0.04;0
56;bunker;2949.00;17.43;1382.00;1.60;0
56;bunker;3020.00;9.98;1467.00;5.72;0
56;bunker;2979.00;19.43;1371.00;0.65;0
56;bunker;3025.00;12.75;1494.00;4.77;0
56;bunker;3020.00;21.20;1272.00;0.04;0
56;bunker;3036.00;15.60;1334.00;4.17;0
56;bunker;3008.00;15.18;1402.00;5.37;0
56;bunker;3047.00;20.38;1279.00;3.21;0
56;bunker;2987.00;19.77;1312.00;6.23;0
56;bunker;3033.00;13.15;1409.00;1.16;0
56;bunker;3071.00;10.25;1342.00;5.28;0
56;bunker;3138.00;10.35;1515.00;0.55;0
56;anti_air_building;2950.00;17.58;1347.00;3.22;0
56;anti_air_building;3086.00;10.70;1429.00;5.88;0
56;anti_air_building;3068.00;13.10;1386.00;3.73;0
56;synthetic_refinery;3031.00;21.20;1297.00;3.83;0
56;fuel_silo;3045.00;13.85;1400.00;1.67;0
56;radar_station;3035.00;14.25;1384.00;4.97;0
56;rocket_site;2992.00;16.70;1433.00;0.71;0
56;nuclear_reactor;3028.00;17.60;1364.00;3.73;0
57;arms_factory;1387.00;10.07;1512.00;6.25;0
57;arms_factory;1403.00;9.90;1502.00;2.64;0
57;arms_factory;1396.00;10.00;1481.00;5.65;0
57;arms_factory;1386.00;10.10;1516.00;2.04;0
57;arms_factory;1401.00;9.93;1510.00;4.70;0
57;arms_factory;1391.00;9.93;1487.00;2.54;0
57;industrial_complex;1394.00;9.90;1491.00;4.10;0
57;industrial_complex;1389.00;10.00;1514.00;0.48;0
57;industrial_complex;1387.00;10.00;1508.00;3.15;0
57;industrial_complex;1399.00;10.00;1484.00;6.16;0
57;industrial_complex;1381.00;10.03;1520.00;1.09;0
57;industrial_complex;1395.00;9.90;1512.00;5.21;0
57;air_base;1387.00;10.00;1504.00;1.59;0
57;naval_base;1381.00;9.90;1524.00;-2.52;13520
57;naval_base;1367.00;9.50;1486.00;-0.79;13121
57;naval_base;1372.00;9.65;1507.00;-2.55;13520
57;naval_base;1410.00;9.80;1487.00;0.38;13121
57;naval_base;1406.00;9.85;1501.00;-4.07;13078
57;naval_base;1393.00;9.50;1470.00;0.12;13121
57;bunker;1385.00;10.00;1509.00;0.65;0
57;bunker;1400.00;10.00;1494.00;4.77;0
57;bunker;1406.00;9.90;1488.00;0.04;0
57;bunker;1368.00;9.80;1490.00;4.17;0
57;bunker;1403.00;9.85;1480.00;5.37;0
57;bunker;1385.00;9.90;1482.00;3.21;0
57;coastal_bunker;1388.00;9.50;1472.00;-0.79;0
57;coastal_bunker;1389.00;9.80;1522.00;-2.52;0
57;coastal_bunker;1392.00;9.50;1470.00;0.12;0
57;coastal_bunker;1406.00;9.85;1501.00;-4.07;0
57;coastal_bunker;1409.00;9.85;1486.00;0.38;0
57;coastal_bunker;1368.00;9.80;1500.00;-1.37;0
57;dockyard;1367.00;9.50;1496.00;-1.37;0
57;anti_air_building;1390.00;9.90;1477.00;3.83;0
57;anti_air_building;1389.00;10.00;1513.00;1.67;0
57;anti_air_building;1391.00;10.00;1506.00;4.33;0
57;synthetic_refinery;1391.00;9.93;1483.00;0.71;0
57;fuel_silo;1397.00;9.75;1473.00;3.73;0
57;radar_station;1389.00;10.00;1498.00;0.86;0
57;rocket_site;1392.00;9.90;1489.00;2.78;0
57;nuclear_reactor;1400.00;9.90;1480.00;5.44;0
58;arms_factory;3365.00;16.05;1113.00;5.65;0
58;arms_factory;3813.00;13.75;1209.00;2.04;0
58;arms_factory;3937.00;12.95;1408.00;4.70;0
58;arms_factory;3786.00;11.28;1338.00;2.54;0
58;arms_factory;4022.00;10.15;1404.00;4.10;0
58;arms_factory;3946.00;10.50;1298.00;0.48;0
58;industrial_complex;3851.00;11.88;1342.00;3.15;0
58;industrial_complex;3350.00;11.95;1018.00;6.16;0
58;industrial_complex;4095.00;10.18;1309.00;1.09;0
58;industrial_complex;3445.00;11.10;815.00;5.21;0
58;industrial_complex;3795.00;15.75;1292.00;1.59;0
58;industrial_complex;3667.00;14.25;1213.00;3.15;0
58;air_base;3385.00;12.30;1068.00;0.99;0
58;naval_base;3891.00;9.55;902.00;0.79;13519
58;naval_base;3447.00;9.50;748.00;0.38;12771
58;naval_base;3938.00;9.50;877.00;-0.59;13519
58;naval_base;3708.00;9.65;798.00;0.54;13518
58;naval_base;3868.00;9.50;875.00;1.11;13947
58;naval_base;3666.00;9.50;765.00;1.25;13869
58;naval_base;3572.00;9.55;713.00;0.17;13681
58;naval_base;3809.00;9.50;885.00;-0.59;12923
58;naval_base;3765.00;9.90;879.00;0.64;13760
58;naval_base;3522.00;9.50;732.00;-0.32;13780
58;naval_base;3991.00;9.50;848.00;-0.46;12852
58;naval_base;3608.00;9.50;713.00;-0.32;13681
58;naval_base;3638.00;9.85;720.00;-4.39;13180
58;naval_base;3675.00;9.70;786.00;0.98;13518
58;naval_base;3461.00;9.50;744.00;-0.79;12771
58;naval_base;3972.00;9.50;849.00;-0.59;12852
58;naval_base;3950.00;9.50;861.00;-1.33;13519
58;naval_base;3643.00;9.50;734.00;0.79;13869
58;naval_base;3637.00;9.55;727.00;-4.33;13180
58;naval_base;3718.00;9.60;821.00;0.59;13518
58;naval_base;3786.00;9.50;891.00;-0.64;13760
58;naval_base;3530.00;9.50;724.00;-0.79;13780
58;naval_base;3611.00;9.55;707.00;-0.79;13681
58;naval_base;3555.00;9.50;711.00;0.46;13681
58;naval_base;3851.00;9.50;873.00;0.00;12923
58;naval_base;3695.00;9.50;792.00;0.46;13518
58;naval_base;3905.00;9.50;909.00;-0.24;13519
58;naval_base;3913.00;9.60;907.00;-0.32;13519
58;naval_base;3922.00;9.50;901.00;0.00;13519
58;naval_base;3925.00;9.68;899.00;-0.54;13519
58;naval_base;3780.00;9.50;890.00;-0.17;13760
58;naval_base;3929.00;9.50;895.00;-0.79;13519
58;naval_base;3776.00;9.50;889.00;0.98;13760
58;naval_base;3887.00;9.70;895.00;1.57;13519
58;naval_base;3798.00;9.50;889.00;-0.46;12923
58;naval_base;3881.00;9.85;883.00;0.79;13519
58;naval_base;3774.00;9.65;889.00;1.57;13760
58;naval_base;3818.00;9.65;879.00;-0.38;12923
58;naval_base;3873.00;9.50;875.00;0.20;13947
58;naval_base;3944.00;9.50;873.00;-0.20;13519
58;naval_base;3824.00;9.60;875.00;-0.32;12923
58;naval_base;3838.00;9.50;873.00;0.00;12923
58;naval_base;3755.00;9.50;868.00;0.59;13760
58;naval_base;3740.00;9.85;863.00;0.38;13760
58;naval_base;3743.00;9.50;864.00;0.00;13760
58;naval_base;3738.00;9.50;860.00;0.79;13760
58;naval_base;3961.00;9.50;850.00;0.20;12852
58;naval_base;3731.00;9.55;852.00;1.57;13760
58;naval_base;3987.00;9.50;848.00;0.32;12852
58;naval_base;3729.00;9.80;845.00;1.57;13760
58;naval_base;3729.00;9.90;838.00;1.57;13760
58;naval_base;3720.00;9.85;824.00;-0.46;13518
58;naval_base;3716.00;9.90;815.00;1.57;13518
58;naval_base;3702.00;9.50;795.00;0.38;13518
58;naval_base;3682.00;9.50;790.00;0.00;13518
58;naval_base;3673.00;9.50;778.00;0.93;13869
58;naval_base;3667.00;9.70;772.00;1.11;13869
58;naval_base;3654.00;9.55;755.00;0.93;13869
58;naval_base;3448.00;9.50;748.00;-0.28;12771
58;naval_base;3651.00;9.70;746.00;1.57;13869
58;naval_base;3469.00;9.50;744.00;0.00;12771
58;naval_base;3478.00;9.65;743.00;-0.79;12771
58;naval_base;3652.00;9.70;744.00;1.11;13869
58;naval_base;3507.00;9.98;735.00;0.00;13780
58;naval_base;3515.00;9.50;735.00;-0.46;13780
58;naval_base;3481.00;9.50;734.00;-0.59;12771
58;naval_base;3505.00;9.95;733.00;0.79;13780
58;naval_base;3492.00;9.98;728.00;1.25;13780
58;naval_base;3589.00;9.50;714.00;0.00;13681
58;naval_base;3537.00;9.55;717.00;-0.46;13780
58;naval_base;3594.00;9.50;713.00;0.46;13681
58;naval_base;3578.00;9.50;711.00;0.00;13681
58;naval_base;3563.00;9.85;712.00;0.46;13681
58;naval_base;3626.00;9.60;707.00;0.79;13180
58;bunker;3507.00;18.60;1150.00;1.02;0
58;bunker;4053.00;12.35;1370.00;5.15;0
58;bunker;3518.00;12.07;1053.00;2.98;0
58;bunker;3706.00;21.15;1175.00;4.54;0
58;bunker;3663.00;16.62;1201.00;0.92;0
58;bunker;3312.00;11.05;1018.00;3.59;0
58;bunker;3876.00;10.43;1360.00;1.43;0
58;bunker;3375.00;11.45;1077.00;1.53;0
58;bunker;3684.00;21.70;1178.00;5.65;0
58;bunker;3889.00;10.60;1270.00;2.04;0
58;bunker;3766.00;17.90;1206.00;4.70;0
58;bunker;3849.00;12.98;1259.00;6.26;0
58;bunker;3920.00;10.50;1308.00;4.10;0
58;bunker;3359.00;14.03;1174.00;0.48;0
58;bunker;3646.00;12.30;1221.00;3.15;0
58;bunker;3928.00;12.00;1411.00;6.16;0
58;bunker;4059.00;10.93;1215.00;1.09;0
58;bunker;3922.00;10.18;1246.00;5.22;0
58;bunker;3758.00;12.45;1340.00;0.49;0
58;bunker;3514.00;12.43;918.00;4.61;0
58;bunker;4104.00;10.50;1323.00;5.82;0
58;bunker;3838.00;15.98;973.00;3.66;0
58;bunker;3520.00;14.28;1004.00;5.22;0
58;bunker;3566.00;11.32;770.00;1.60;0
58;bunker;3423.00;18.52;1168.00;5.72;0
58;bunker;3320.00;11.95;996.00;2.10;0
58;bunker;3284.00;14.30;1142.00;3.66;0
58;bunker;3756.00;15.40;1317.00;0.04;0
58;bunker;3730.00;16.77;1106.00;4.17;0
58;bunker;3826.00;12.95;1135.00;5.38;0
58;bunker;3916.00;13.62;1099.00;2.11;0
58;bunker;3894.00;12.28;1109.00;4.78;0
58;bunker;3718.00;12.45;1002.00;1.16;0
58;bunker;3977.00;10.07;1189.00;2.71;0
58;bunker;4089.00;10.62;1344.00;0.55;0
58;bunker;3488.00;21.38;1178.00;4.68;0
58;bunker;4110.00;11.10;1338.00;5.89;0
58;bunker;3472.00;19.90;1137.00;2.62;0
58;bunker;3455.00;12.40;1026.00;5.28;0
58;bunker;3910.00;12.38;1143.00;1.67;0
58;bunker;3352.00;16.05;1141.00;4.33;0
58;bunker;3589.00;12.23;946.00;1.07;0
58;bunker;3943.00;10.75;1091.00;2.27;0
58;bunker;3276.00;11.57;964.00;0.11;0
58;bunker;4077.00;16.93;1444.00;2.78;0
58;bunker;3601.00;12.15;857.00;4.34;0
58;bunker;3577.00;13.18;877.00;2.17;0
58;bunker;3892.00;12.95;998.00;4.84;0
58;bunker;3714.00;13.03;1065.00;0.12;0
58;bunker;3457.00;13.40;945.00;2.78;0
58;bunker;4048.00;14.03;1439.00;0.62;0
58;bunker;3468.00;12.98;1027.00;1.83;0
58;bunker;3935.00;11.18;968.00;4.85;0
58;bunker;3966.00;10.60;1268.00;1.23;0
58;bunker;3750.00;20.20;1117.00;5.35;0
58;bunker;3506.00;13.98;1002.00;0.28;0
58;bunker;3563.00;12.30;1193.00;3.29;0
58;bunker;3738.00;10.40;897.00;1.13;0
58;bunker;4041.00;11.05;1399.00;2.34;0
58;bunker;3284.00;11.15;1017.00;0.18;0
58;bunker;3375.00;13.15;1056.00;1.74;0
58;bunker;3444.00;10.95;818.00;4.40;0
58;bunker;3807.00;14.30;1209.00;0.79;0
58;bunker;4108.00;10.65;1294.00;4.91;0
58;bunker;4091.00;14.03;1429.00;5.01;0
58;bunker;3584.00;10.10;1003.00;2.85;0
58;bunker;3992.00;13.35;1027.00;5.52;0
58;bunker;4031.00;11.80;1422.00;0.79;0
58;bunker;3497.00;13.95;1012.00;4.91;0
58;bunker;3632.00;9.98;787.00;1.29;0
58;bunker;4017.00;11.10;1391.00;5.42;0
58;bunker;3451.00;13.90;927.00;5.52;0
58;bunker;3294.00;11.55;1008.00;3.36;0
58;bunker;3444.00;13.05;963.00;6.03;0
58;bunker;3550.00;16.30;1143.00;2.41;0
58;bunker;3973.00;14.80;1455.00;3.96;0
58;bunker;3363.00;13.05;1031.00;1.81;0
58;bunker;4070.00;12.10;1371.00;3.02;0
58;bunker;3870.00;12.85;1091.00;0.85;0
58;bunker;3576.00;9.90;1000.00;3.87;0
58;bunker;3871.00;11.90;988.00;5.08;0
58;bunker;3617.00;13.38;1144.00;2.92;0
58;bunker;3894.00;9.90;910.00;4.48;0
58;bunker;3560.00;10.10;1003.00;0.86;0
58;bunker;3372.00;12.88;1024.00;3.52;0
58;bunker;3505.00;12.05;838.00;1.36;0
58;bunker;3807.00;11.73;937.00;2.92;0
58;bunker;3829.00;13.00;1067.00;5.59;0
58;bunker;3279.00;11.23;1006.00;1.97;0
58;bunker;3496.00;12.18;913.00;6.09;0
58;bunker;3454.00;10.82;817.00;1.37;0
58;bunker;3834.00;10.10;892.00;4.03;0
58;bunker;3600.00;12.28;884.00;1.87;0
58;bunker;4053.00;10.20;1325.00;3.09;0
58;bunker;3609.00;12.20;1081.00;6.10;0
58;bunker;3582.00;13.43;1144.00;2.48;0
58;bunker;3577.00;13.00;861.00;5.15;0
58;bunker;3380.00;10.35;946.00;0.42;0
58;bunker;3956.00;11.07;889.00;4.54;0
58;bunker;4040.00;13.00;1151.00;5.76;0
58;bunker;3571.00;13.25;902.00;3.59;0
58;bunker;4084.00;10.15;1308.00;0.33;0
58;bunker;3572.00;13.03;810.00;1.53;0
58;bunker;4000.00;13.38;1007.00;5.65;0
58;bunker;3892.00;10.05;942.00;2.04;0
58;bunker;3578.00;10.15;730.00;5.06;0
58;bunker;3236.00;14.23;1118.00;6.26;0
58;bunker;3677.00;12.28;875.00;4.10;0
58;bunker;3701.00;12.05;1016.00;0.48;0
58;bunker;3347.00;12.90;1036.00;2.04;0
58;bunker;3556.00;11.82;769.00;4.71;0
58;bunker;3509.00;12.23;929.00;2.55;0
58;bunker;3652.00;11.85;908.00;2.65;0
58;bunker;3480.00;10.78;782.00;0.49;0
58;bunker;3978.00;11.50;1219.00;4.61;0
58;bunker;4035.00;10.90;1354.00;5.82;0
58;bunker;3438.00;12.60;949.00;2.55;0
58;bunker;3693.00;11.10;857.00;5.22;0
58;bunker;3945.00;13.28;933.00;1.60;0
58;bunker;3694.00;10.57;812.00;4.27;0
58;bunker;3598.00;10.00;745.00;1.00;0
58;bunker;3820.00;15.35;1018.00;3.66;0
58;bunker;3535.00;10.82;752.00;0.05;0
58;bunker;3604.00;11.10;806.00;2.71;0
58;bunker;4054.00;10.70;1229.00;5.73;0
58;bunker;3699.00;10.75;894.00;2.11;0
58;bunker;3926.00;10.15;1178.00;4.78;0
58;bunker;3429.00;10.10;766.00;2.61;0
58;bunker;3579.00;13.78;899.00;2.72;0
58;bunker;3624.00;13.80;977.00;0.56;0
58;bunker;3650.00;10.88;823.00;3.22;0
58;bunker;3868.00;13.00;1084.00;4.78;0
58;bunker;3726.00;11.40;956.00;1.16;0
58;bunker;3946.00;11.00;1065.00;5.28;0
58;bunker;3400.00;10.35;946.00;0.21;0
58;bunker;3914.00;12.60;1000.00;3.23;0
58;bunker;4088.00;10.50;1162.00;1.07;0
58;bunker;3856.00;14.68;1066.00;3.73;0
58;bunker;3433.00;10.00;856.00;0.11;0
58;bunker;3882.00;10.00;933.00;1.67;0
58;bunker;3918.00;10.35;1359.00;5.80;0
58;bunker;3524.00;13.32;895.00;0.72;0
58;bunker;4049.00;11.70;1200.00;4.84;0
58;bunker;3687.00;11.43;890.00;0.12;0
58;bunker;3557.00;13.00;861.00;2.78;0
58;bunker;3981.00;13.75;912.00;5.45;0
58;bunker;3683.00;12.20;1043.00;2.19;0
58;bunker;3303.00;10.98;1027.00;4.85;0
58;bunker;3352.00;12.75;883.00;1.23;0
58;bunker;3899.00;12.03;1175.00;5.35;0
58;bunker;3997.00;12.80;992.00;5.45;0
58;bunker;3637.00;14.20;1140.00;3.29;0
58;bunker;3849.00;15.12;1062.00;5.96;0
58;bunker;3338.00;12.73;904.00;2.34;0
58;bunker;3738.00;11.30;945.00;3.90;0
58;bunker;3863.00;13.18;1207.00;1.74;0
58;bunker;3534.00;11.35;1031.00;4.40;0
58;bunker;3751.00;10.10;899.00;0.79;0
58;bunker;3551.00;14.23;902.00;3.81;0
58;bunker;4014.00;12.45;1179.00;0.19;0
58;bunker;3853.00;13.82;996.00;2.85;0
58;bunker;3373.00;10.60;939.00;4.41;0
58;bunker;3388.00;13.00;1021.00;2.25;0
58;bunker;3610.00;10.25;731.00;3.46;0
58;bunker;3986.00;11.90;1180.00;1.30;0
58;bunker;3754.00;10.57;929.00;2.86;0
58;bunker;3533.00;10.53;1073.00;5.52;0
58;bunker;3380.00;12.53;1007.00;1.90;0
58;bunker;3410.00;10.53;790.00;6.03;0
58;bunker;3436.00;9.90;751.00;1.31;0
58;bunker;4017.00;10.60;1250.00;3.97;0
58;bunker;3582.00;10.40;742.00;1.81;0
58;bunker;3776.00;15.28;1061.00;4.47;0
58;bunker;3856.00;12.35;1320.00;6.03;0
58;bunker;3941.00;9.90;878.00;2.41;0
58;bunker;3668.00;14.15;1282.00;0.26;0
58;bunker;3831.00;15.23;1032.00;0.36;0
58;bunker;3489.00;14.28;1076.00;4.48;0
58;bunker;3547.00;11.45;995.00;0.86;0
58;bunker;4027.00;10.60;1370.00;3.52;0
58;bunker;3495.00;11.80;802.00;0.26;0
58;bunker;3497.00;10.28;736.00;2.93;0
58;bunker;4088.00;13.73;1121.00;5.59;0
58;bunker;3968.00;14.18;919.00;1.97;0
58;bunker;3270.00;12.20;1056.00;4.99;0
58;bunker;3451.00;10.57;853.00;6.20;0
58;bunker;3962.00;12.00;891.00;4.04;0
58;bunker;3657.00;13.32;1087.00;0.42;0
58;bunker;3331.00;13.78;1102.00;3.44;0
58;bunker;3409.00;10.55;912.00;4.64;0
58;bunker;3903.00;14.82;1039.00;2.48;0
58;bunker;4047.00;12.38;1417.00;0.32;0
58;bunker;3468.00;14.20;1057.00;0.43;0
58;bunker;3582.00;12.73;860.00;4.55;0
58;bunker;3925.00;11.43;1082.00;0.93;0
58;bunker;3595.00;11.32;972.00;2.49;0
58;bunker;3693.00;12.30;960.00;5.15;0
58;bunker;4059.00;16.12;1471.00;2.99;0
58;bunker;3567.00;10.10;727.00;4.20;0
58;bunker;3743.00;10.48;903.00;0.94;0
58;bunker;4042.00;10.43;1302.00;3.60;0
58;bunker;3343.00;11.23;922.00;6.26;0
58;bunker;3985.00;11.88;1227.00;4.10;0
58;bunker;4021.00;12.07;1193.00;5.66;0
58;bunker;3577.00;10.70;1043.00;2.05;0
58;bunker;3999.00;12.03;1143.00;4.71;0
58;bunker;3439.00;12.05;1008.00;2.55;0
58;bunker;3697.00;11.40;914.00;4.11;0
58;bunker;3522.00;13.50;970.00;0.49;0
58;bunker;3656.00;12.53;1228.00;3.15;0
58;bunker;3897.00;9.90;1328.00;6.18;0
58;bunker;3678.00;13.98;1243.00;1.10;0
58;bunker;3809.00;10.82;1110.00;5.22;0
58;bunker;3536.00;12.32;979.00;3.06;0
58;bunker;3328.00;12.00;957.00;3.16;0
58;bunker;4006.00;12.73;990.00;1.00;0
58;bunker;3501.00;11.38;876.00;3.67;0
58;bunker;3553.00;13.00;925.00;0.05;0
58;bunker;3728.00;12.20;1039.00;1.61;0
58;bunker;3868.00;10.00;950.00;5.73;0
58;bunker;4097.00;10.45;1213.00;0.65;0
58;bunker;3632.00;12.10;872.00;4.78;0
58;bunker;3311.00;12.80;893.00;0.06;0
58;bunker;3608.00;11.78;1181.00;4.18;0
58;bunker;3940.00;12.68;1003.00;0.56;0
58;bunker;3677.00;12.78;942.00;2.12;0
58;bunker;4015.00;15.12;925.00;6.24;0
58;bunker;3756.00;18.83;1108.00;1.17;0
58;bunker;3652.00;10.00;805.00;5.29;0
58;bunker;3641.00;12.57;1105.00;0.57;0
58;bunker;3522.00;12.15;827.00;3.23;0
58;bunker;4060.00;9.90;1300.00;5.89;0
58;bunker;3809.00;14.12;1095.00;3.73;0
58;bunker;3852.00;10.73;903.00;3.84;0
58;bunker;3902.00;12.25;1070.00;1.68;0
58;bunker;3774.00;11.30;945.00;5.80;0
58;bunker;3939.00;11.05;1064.00;0.72;0
58;bunker;3709.00;10.30;811.00;3.74;0
58;bunker;4057.00;9.70;1247.00;0.12;0
58;bunker;3695.00;12.88;1096.00;4.25;0
58;bunker;3407.00;11.05;820.00;4.35;0
58;bunker;4004.00;13.25;1423.00;2.19;0
58;bunker;3953.00;10.90;1154.00;4.85;0
58;bunker;3592.00;10.07;759.00;1.23;0
58;bunker;3425.00;12.10;1006.00;2.79;0
58;bunker;3666.00;19.12;1168.00;0.63;0
58;bunker;3743.00;15.18;1091.00;3.30;0
58;bunker;3729.00;11.85;1027.00;5.96;0
58;bunker;3481.00;11.70;915.00;2.70;0
58;bunker;3408.00;10.30;892.00;3.90;0
58;bunker;3594.00;11.18;973.00;1.74;0
58;bunker;3393.00;12.12;963.00;4.41;0
58;bunker;3747.00;11.23;961.00;5.97;0
58;bunker;3703.00;10.48;815.00;2.35;0
58;bunker;3316.00;12.18;942.00;0.19;0
58;bunker;4064.00;12.12;1100.00;1.39;0
58;bunker;3696.00;10.85;870.00;4.42;0
58;bunker;3974.00;13.07;1030.00;2.26;0
58;bunker;3571.00;12.03;944.00;4.92;0
58;bunker;3611.00;13.57;980.00;0.19;0
58;bunker;3284.00;10.78;939.00;2.86;0
58;bunker;3545.00;10.80;1051.00;0.70;0
58;bunker;3602.00;11.10;998.00;1.91;0
58;bunker;3908.00;12.00;1080.00;4.93;0
58;bunker;3913.00;10.50;1198.00;1.31;0
58;bunker;3804.00;12.18;1156.00;3.97;0
58;bunker;3592.00;13.20;1141.00;0.35;0
58;bunker;3831.00;11.43;909.00;3.37;0
58;bunker;3816.00;15.07;1044.00;6.04;0
58;bunker;3306.00;12.30;901.00;2.42;0
58;bunker;3981.00;11.95;1086.00;0.26;0
58;bunker;3731.00;10.30;897.00;0.36;0
58;bunker;3480.00;10.80;821.00;4.48;0
58;bunker;3650.00;12.05;840.00;0.86;0
58;bunker;3412.00;17.38;1132.00;3.88;0
58;bunker;3847.00;13.18;1117.00;5.09;0
58;bunker;3598.00;11.20;1043.00;2.93;0
58;bunker;3935.00;10.70;1080.00;5.59;0
58;bunker;4001.00;11.32;1204.00;0.87;0
58;bunker;3452.00;14.30;1083.00;4.99;0
58;bunker;4054.00;12.50;1384.00;1.38;0
58;bunker;3960.00;10.25;863.00;4.04;0
58;bunker;3964.00;11.95;1131.00;5.60;0
58;bunker;3831.00;15.00;1056.00;3.44;0
58;bunker;3991.00;14.18;976.00;4.64;0
58;bunker;4009.00;10.35;1368.00;2.48;0
58;bunker;3776.00;10.80;965.00;4.05;0
58;bunker;3547.00;12.45;785.00;0.43;0
58;bunker;3302.00;10.90;964.00;3.09;0
58;bunker;3668.00;13.98;1136.00;6.11;0
58;bunker;3577.00;13.07;835.00;3.95;0
58;bunker;3401.00;10.30;895.00;5.16;0
58;bunker;3478.00;10.70;785.00;3.00;0
58;bunker;3305.00;12.07;1056.00;4.56;0
58;bunker;3641.00;13.68;960.00;0.94;0
58;bunker;3746.00;11.15;992.00;3.60;0
58;bunker;3794.00;12.50;1142.00;1.44;0
58;bunker;3966.00;11.50;1112.00;1.55;0
58;bunker;3742.00;11.07;933.00;5.67;0
58;bunker;3918.00;13.60;1104.00;2.05;0
58;bunker;3862.00;9.90;879.00;4.71;0
58;bunker;3710.00;10.60;895.00;1.45;0
58;bunker;3454.00;13.40;953.00;4.11;0
58;bunker;3246.00;13.00;1067.00;0.50;0
58;bunker;3886.00;10.10;956.00;2.05;0
58;bunker;3459.00;10.12;840.00;6.18;0
58;bunker;4002.00;12.57;1041.00;1.10;0
58;bunker;4031.00;11.80;1186.00;5.22;0
58;bunker;3905.00;10.43;952.00;0.50;0
58;bunker;3661.00;9.75;764.00;4.62;0
58;bunker;4051.00;11.43;1184.00;5.83;0
58;bunker;3881.00;13.65;1020.00;3.67;0
58;bunker;3290.00;11.00;923.00;0.40;0
58;bunker;3846.00;13.23;1250.00;1.61;0
58;bunker;3417.00;11.95;975.00;5.73;0
58;bunker;3572.00;9.93;724.00;2.12;0
58;bunker;3421.00;13.32;1056.00;3.68;0
58;bunker;3643.00;11.85;895.00;0.06;0
58;bunker;4002.00;12.50;1088.00;4.18;0
58;bunker;3965.00;11.35;1089.00;4.28;0
58;bunker;3425.00;12.10;990.00;2.12;0
58;bunker;3972.00;12.25;1140.00;4.79;0
58;bunker;3780.00;13.57;1162.00;1.17;0
58;bunker;3991.00;11.38;1078.00;4.18;0
58;bunker;3723.00;12.53;984.00;0.57;0
58;bunker;4090.00;13.82;1118.00;4.69;0
58;bunker;3866.00;14.98;1160.00;5.90;0
58;bunker;3985.00;11.40;1078.00;2.63;0
58;bunker;3512.00;13.28;893.00;5.30;0
58;bunker;3886.00;14.70;1052.00;1.68;0
